Date,Month,Month_Year,Year,Week_day,Quarter,Quarter_Year,Week_Num,Month_Num,Day_Num,Date_Num
2022/05/03,May,May-2022,2022,Tuesday,Q2,Q2_2022,19,5,3,03
2022/05/04,May,May-2022,2022,Wednesday,Q2,Q2_2022,19,5,4,04
2022/05/05,May,May-2022,2022,Thursday,Q2,Q2_2022,19,5,5,05
2022/05/06,May,May-2022,2022,Friday,Q2,Q2_2022,19,5,6,06
2022/05/07,May,May-2022,2022,Saturday,Q2,Q2_2022,19,5,7,07
2022/05/08,May,May-2022,2022,Sunday,Q2,Q2_2022,20,5,1,08
2022/05/09,May,May-2022,2022,Monday,Q2,Q2_2022,20,5,2,09
2022/05/10,May,May-2022,2022,Tuesday,Q2,Q2_2022,20,5,3,10
2022/05/11,May,May-2022,2022,Wednesday,Q2,Q2_2022,20,5,4,11
2022/05/12,May,May-2022,2022,Thursday,Q2,Q2_2022,20,5,5,12
2022/05/13,May,May-2022,2022,Friday,Q2,Q2_2022,20,5,6,13
2022/05/14,May,May-2022,2022,Saturday,Q2,Q2_2022,20,5,7,14
2022/05/15,May,May-2022,2022,Sunday,Q2,Q2_2022,21,5,1,15
2022/05/16,May,May-2022,2022,Monday,Q2,Q2_2022,21,5,2,16
2022/05/17,May,May-2022,2022,Tuesday,Q2,Q2_2022,21,5,3,17
2022/05/18,May,May-2022,2022,Wednesday,Q2,Q2_2022,21,5,4,18
2022/05/19,May,May-2022,2022,Thursday,Q2,Q2_2022,21,5,5,19
2022/05/20,May,May-2022,2022,Friday,Q2,Q2_2022,21,5,6,20
2022/05/21,May,May-2022,2022,Saturday,Q2,Q2_2022,21,5,7,21
2022/05/22,May,May-2022,2022,Sunday,Q2,Q2_2022,22,5,1,22
2022/05/23,May,May-2022,2022,Monday,Q2,Q2_2022,22,5,2,23
2022/05/24,May,May-2022,2022,Tuesday,Q2,Q2_2022,22,5,3,24
2022/05/25,May,May-2022,2022,Wednesday,Q2,Q2_2022,22,5,4,25
2022/05/26,May,May-2022,2022,Thursday,Q2,Q2_2022,22,5,5,26
2022/05/27,May,May-2022,2022,Friday,Q2,Q2_2022,22,5,6,27
2022/05/28,May,May-2022,2022,Saturday,Q2,Q2_2022,22,5,7,28
2022/05/29,May,May-2022,2022,Sunday,Q2,Q2_2022,23,5,1,29
2022/05/30,May,May-2022,2022,Monday,Q2,Q2_2022,23,5,2,30
2022/05/31,May,May-2022,2022,Tuesday,Q2,Q2_2022,23,5,3,31
2022/06/01,June,Jun-2022,2022,Wednesday,Q2,Q2_2022,23,6,4,01
2022/06/02,June,Jun-2022,2022,Thursday,Q2,Q2_2022,23,6,5,02
2022/06/03,June,Jun-2022,2022,Friday,Q2,Q2_2022,23,6,6,03
2022/06/04,June,Jun-2022,2022,Saturday,Q2,Q2_2022,23,6,7,04
2022/06/05,June,Jun-2022,2022,Sunday,Q2,Q2_2022,24,6,1,05
2022/06/06,June,Jun-2022,2022,Monday,Q2,Q2_2022,24,6,2,06
2022/06/07,June,Jun-2022,2022,Tuesday,Q2,Q2_2022,24,6,3,07
2022/06/08,June,Jun-2022,2022,Wednesday,Q2,Q2_2022,24,6,4,08
2022/06/09,June,Jun-2022,2022,Thursday,Q2,Q2_2022,24,6,5,09
2022/06/10,June,Jun-2022,2022,Friday,Q2,Q2_2022,24,6,6,10
2022/06/11,June,Jun-2022,2022,Saturday,Q2,Q2_2022,24,6,7,11
2022/06/12,June,Jun-2022,2022,Sunday,Q2,Q2_2022,25,6,1,12
2022/06/13,June,Jun-2022,2022,Monday,Q2,Q2_2022,25,6,2,13
2022/06/14,June,Jun-2022,2022,Tuesday,Q2,Q2_2022,25,6,3,14
2022/06/15,June,Jun-2022,2022,Wednesday,Q2,Q2_2022,25,6,4,15
2022/06/16,June,Jun-2022,2022,Thursday,Q2,Q2_2022,25,6,5,16
2022/06/17,June,Jun-2022,2022,Friday,Q2,Q2_2022,25,6,6,17
2022/06/18,June,Jun-2022,2022,Saturday,Q2,Q2_2022,25,6,7,18
2022/06/19,June,Jun-2022,2022,Sunday,Q2,Q2_2022,26,6,1,19
2022/06/20,June,Jun-2022,2022,Monday,Q2,Q2_2022,26,6,2,20
2022/06/21,June,Jun-2022,2022,Tuesday,Q2,Q2_2022,26,6,3,21
2022/06/22,June,Jun-2022,2022,Wednesday,Q2,Q2_2022,26,6,4,22
2022/06/23,June,Jun-2022,2022,Thursday,Q2,Q2_2022,26,6,5,23
2022/06/24,June,Jun-2022,2022,Friday,Q2,Q2_2022,26,6,6,24
2022/06/25,June,Jun-2022,2022,Saturday,Q2,Q2_2022,26,6,7,25
2022/06/26,June,Jun-2022,2022,Sunday,Q2,Q2_2022,27,6,1,26
2022/06/27,June,Jun-2022,2022,Monday,Q2,Q2_2022,27,6,2,27
2022/06/28,June,Jun-2022,2022,Tuesday,Q2,Q2_2022,27,6,3,28
2022/06/29,June,Jun-2022,2022,Wednesday,Q2,Q2_2022,27,6,4,29
2022/06/30,June,Jun-2022,2022,Thursday,Q2,Q2_2022,27,6,5,30
2022/07/01,July,Jul-2022,2022,Friday,Q3,Q3_2022,27,7,6,01
2022/07/02,July,Jul-2022,2022,Saturday,Q3,Q3_2022,27,7,7,02
2022/07/03,July,Jul-2022,2022,Sunday,Q3,Q3_2022,28,7,1,03
2022/07/04,July,Jul-2022,2022,Monday,Q3,Q3_2022,28,7,2,04
2022/07/05,July,Jul-2022,2022,Tuesday,Q3,Q3_2022,28,7,3,05
2022/07/06,July,Jul-2022,2022,Wednesday,Q3,Q3_2022,28,7,4,06
2022/07/07,July,Jul-2022,2022,Thursday,Q3,Q3_2022,28,7,5,07
2022/07/08,July,Jul-2022,2022,Friday,Q3,Q3_2022,28,7,6,08
2022/07/09,July,Jul-2022,2022,Saturday,Q3,Q3_2022,28,7,7,09
2022/07/10,July,Jul-2022,2022,Sunday,Q3,Q3_2022,29,7,1,10
2022/07/11,July,Jul-2022,2022,Monday,Q3,Q3_2022,29,7,2,11
2022/07/12,July,Jul-2022,2022,Tuesday,Q3,Q3_2022,29,7,3,12
2022/07/13,July,Jul-2022,2022,Wednesday,Q3,Q3_2022,29,7,4,13
2022/07/14,July,Jul-2022,2022,Thursday,Q3,Q3_2022,29,7,5,14
2022/07/15,July,Jul-2022,2022,Friday,Q3,Q3_2022,29,7,6,15
2022/07/16,July,Jul-2022,2022,Saturday,Q3,Q3_2022,29,7,7,16
2022/07/17,July,Jul-2022,2022,Sunday,Q3,Q3_2022,30,7,1,17
2022/07/18,July,Jul-2022,2022,Monday,Q3,Q3_2022,30,7,2,18
2022/07/19,July,Jul-2022,2022,Tuesday,Q3,Q3_2022,30,7,3,19
2022/07/20,July,Jul-2022,2022,Wednesday,Q3,Q3_2022,30,7,4,20
2022/07/21,July,Jul-2022,2022,Thursday,Q3,Q3_2022,30,7,5,21
2022/07/22,July,Jul-2022,2022,Friday,Q3,Q3_2022,30,7,6,22
2022/07/23,July,Jul-2022,2022,Saturday,Q3,Q3_2022,30,7,7,23
2022/07/24,July,Jul-2022,2022,Sunday,Q3,Q3_2022,31,7,1,24
2022/07/25,July,Jul-2022,2022,Monday,Q3,Q3_2022,31,7,2,25
2022/07/26,July,Jul-2022,2022,Tuesday,Q3,Q3_2022,31,7,3,26
2022/07/27,July,Jul-2022,2022,Wednesday,Q3,Q3_2022,31,7,4,27
2022/07/28,July,Jul-2022,2022,Thursday,Q3,Q3_2022,31,7,5,28
2022/07/29,July,Jul-2022,2022,Friday,Q3,Q3_2022,31,7,6,29
2022/07/30,July,Jul-2022,2022,Saturday,Q3,Q3_2022,31,7,7,30
2022/07/31,July,Jul-2022,2022,Sunday,Q3,Q3_2022,32,7,1,31
2022/08/01,August,Aug-2022,2022,Monday,Q3,Q3_2022,32,8,2,01
2022/08/02,August,Aug-2022,2022,Tuesday,Q3,Q3_2022,32,8,3,02
2022/08/03,August,Aug-2022,2022,Wednesday,Q3,Q3_2022,32,8,4,03
2022/08/04,August,Aug-2022,2022,Thursday,Q3,Q3_2022,32,8,5,04
2022/08/05,August,Aug-2022,2022,Friday,Q3,Q3_2022,32,8,6,05
2022/08/06,August,Aug-2022,2022,Saturday,Q3,Q3_2022,32,8,7,06
2022/08/07,August,Aug-2022,2022,Sunday,Q3,Q3_2022,33,8,1,07
2022/08/08,August,Aug-2022,2022,Monday,Q3,Q3_2022,33,8,2,08
2022/08/09,August,Aug-2022,2022,Tuesday,Q3,Q3_2022,33,8,3,09
2022/08/10,August,Aug-2022,2022,Wednesday,Q3,Q3_2022,33,8,4,10
2022/08/11,August,Aug-2022,2022,Thursday,Q3,Q3_2022,33,8,5,11
2022/08/12,August,Aug-2022,2022,Friday,Q3,Q3_2022,33,8,6,12
2022/08/13,August,Aug-2022,2022,Saturday,Q3,Q3_2022,33,8,7,13
2022/08/14,August,Aug-2022,2022,Sunday,Q3,Q3_2022,34,8,1,14
2022/08/15,August,Aug-2022,2022,Monday,Q3,Q3_2022,34,8,2,15
2022/08/16,August,Aug-2022,2022,Tuesday,Q3,Q3_2022,34,8,3,16
2022/08/17,August,Aug-2022,2022,Wednesday,Q3,Q3_2022,34,8,4,17
2022/08/18,August,Aug-2022,2022,Thursday,Q3,Q3_2022,34,8,5,18
2022/08/19,August,Aug-2022,2022,Friday,Q3,Q3_2022,34,8,6,19
2022/08/20,August,Aug-2022,2022,Saturday,Q3,Q3_2022,34,8,7,20
2022/08/21,August,Aug-2022,2022,Sunday,Q3,Q3_2022,35,8,1,21
2022/08/22,August,Aug-2022,2022,Monday,Q3,Q3_2022,35,8,2,22
2022/08/23,August,Aug-2022,2022,Tuesday,Q3,Q3_2022,35,8,3,23
2022/08/24,August,Aug-2022,2022,Wednesday,Q3,Q3_2022,35,8,4,24
2022/08/25,August,Aug-2022,2022,Thursday,Q3,Q3_2022,35,8,5,25
2022/08/26,August,Aug-2022,2022,Friday,Q3,Q3_2022,35,8,6,26
2022/08/27,August,Aug-2022,2022,Saturday,Q3,Q3_2022,35,8,7,27
2022/08/28,August,Aug-2022,2022,Sunday,Q3,Q3_2022,36,8,1,28
2022/08/29,August,Aug-2022,2022,Monday,Q3,Q3_2022,36,8,2,29
2022/08/30,August,Aug-2022,2022,Tuesday,Q3,Q3_2022,36,8,3,30
2022/08/31,August,Aug-2022,2022,Wednesday,Q3,Q3_2022,36,8,4,31
2022/09/01,September,Sep-2022,2022,Thursday,Q3,Q3_2022,36,9,5,01
2022/09/02,September,Sep-2022,2022,Friday,Q3,Q3_2022,36,9,6,02
2022/09/03,September,Sep-2022,2022,Saturday,Q3,Q3_2022,36,9,7,03
2022/09/04,September,Sep-2022,2022,Sunday,Q3,Q3_2022,37,9,1,04
2022/09/05,September,Sep-2022,2022,Monday,Q3,Q3_2022,37,9,2,05
2022/09/06,September,Sep-2022,2022,Tuesday,Q3,Q3_2022,37,9,3,06
2022/09/07,September,Sep-2022,2022,Wednesday,Q3,Q3_2022,37,9,4,07
2022/09/08,September,Sep-2022,2022,Thursday,Q3,Q3_2022,37,9,5,08
2022/09/09,September,Sep-2022,2022,Friday,Q3,Q3_2022,37,9,6,09
2022/09/10,September,Sep-2022,2022,Saturday,Q3,Q3_2022,37,9,7,10
2022/09/11,September,Sep-2022,2022,Sunday,Q3,Q3_2022,38,9,1,11
2022/09/12,September,Sep-2022,2022,Monday,Q3,Q3_2022,38,9,2,12
2022/09/13,September,Sep-2022,2022,Tuesday,Q3,Q3_2022,38,9,3,13
2022/09/14,September,Sep-2022,2022,Wednesday,Q3,Q3_2022,38,9,4,14
2022/09/15,September,Sep-2022,2022,Thursday,Q3,Q3_2022,38,9,5,15
2022/09/16,September,Sep-2022,2022,Friday,Q3,Q3_2022,38,9,6,16
2022/09/17,September,Sep-2022,2022,Saturday,Q3,Q3_2022,38,9,7,17
2022/09/18,September,Sep-2022,2022,Sunday,Q3,Q3_2022,39,9,1,18
2022/09/19,September,Sep-2022,2022,Monday,Q3,Q3_2022,39,9,2,19
2022/09/20,September,Sep-2022,2022,Tuesday,Q3,Q3_2022,39,9,3,20
2022/09/21,September,Sep-2022,2022,Wednesday,Q3,Q3_2022,39,9,4,21
2022/09/22,September,Sep-2022,2022,Thursday,Q3,Q3_2022,39,9,5,22
2022/09/23,September,Sep-2022,2022,Friday,Q3,Q3_2022,39,9,6,23
2022/09/24,September,Sep-2022,2022,Saturday,Q3,Q3_2022,39,9,7,24
2022/09/25,September,Sep-2022,2022,Sunday,Q3,Q3_2022,40,9,1,25
2022/09/26,September,Sep-2022,2022,Monday,Q3,Q3_2022,40,9,2,26
2022/09/27,September,Sep-2022,2022,Tuesday,Q3,Q3_2022,40,9,3,27
2022/09/28,September,Sep-2022,2022,Wednesday,Q3,Q3_2022,40,9,4,28
2022/09/29,September,Sep-2022,2022,Thursday,Q3,Q3_2022,40,9,5,29
2022/09/30,September,Sep-2022,2022,Friday,Q3,Q3_2022,40,9,6,30
2022/10/01,October,Oct-2022,2022,Saturday,Q4,Q4_2022,40,10,7,01
2022/10/02,October,Oct-2022,2022,Sunday,Q4,Q4_2022,41,10,1,02
2022/10/03,October,Oct-2022,2022,Monday,Q4,Q4_2022,41,10,2,03
2022/10/04,October,Oct-2022,2022,Tuesday,Q4,Q4_2022,41,10,3,04
2022/10/05,October,Oct-2022,2022,Wednesday,Q4,Q4_2022,41,10,4,05
2022/10/06,October,Oct-2022,2022,Thursday,Q4,Q4_2022,41,10,5,06
2022/10/07,October,Oct-2022,2022,Friday,Q4,Q4_2022,41,10,6,07
2022/10/08,October,Oct-2022,2022,Saturday,Q4,Q4_2022,41,10,7,08
2022/10/09,October,Oct-2022,2022,Sunday,Q4,Q4_2022,42,10,1,09
2022/10/10,October,Oct-2022,2022,Monday,Q4,Q4_2022,42,10,2,10
2022/10/11,October,Oct-2022,2022,Tuesday,Q4,Q4_2022,42,10,3,11
2022/10/12,October,Oct-2022,2022,Wednesday,Q4,Q4_2022,42,10,4,12
2022/10/13,October,Oct-2022,2022,Thursday,Q4,Q4_2022,42,10,5,13
2022/10/14,October,Oct-2022,2022,Friday,Q4,Q4_2022,42,10,6,14
2022/10/15,October,Oct-2022,2022,Saturday,Q4,Q4_2022,42,10,7,15
2022/10/16,October,Oct-2022,2022,Sunday,Q4,Q4_2022,43,10,1,16
2022/10/17,October,Oct-2022,2022,Monday,Q4,Q4_2022,43,10,2,17
2022/10/18,October,Oct-2022,2022,Tuesday,Q4,Q4_2022,43,10,3,18
2022/10/19,October,Oct-2022,2022,Wednesday,Q4,Q4_2022,43,10,4,19
2022/10/20,October,Oct-2022,2022,Thursday,Q4,Q4_2022,43,10,5,20
2022/10/21,October,Oct-2022,2022,Friday,Q4,Q4_2022,43,10,6,21
2022/10/22,October,Oct-2022,2022,Saturday,Q4,Q4_2022,43,10,7,22
2022/10/23,October,Oct-2022,2022,Sunday,Q4,Q4_2022,44,10,1,23
2022/10/24,October,Oct-2022,2022,Monday,Q4,Q4_2022,44,10,2,24
2022/10/25,October,Oct-2022,2022,Tuesday,Q4,Q4_2022,44,10,3,25
2022/10/26,October,Oct-2022,2022,Wednesday,Q4,Q4_2022,44,10,4,26
2022/10/27,October,Oct-2022,2022,Thursday,Q4,Q4_2022,44,10,5,27
2022/10/28,October,Oct-2022,2022,Friday,Q4,Q4_2022,44,10,6,28
2022/10/29,October,Oct-2022,2022,Saturday,Q4,Q4_2022,44,10,7,29
2022/10/30,October,Oct-2022,2022,Sunday,Q4,Q4_2022,45,10,1,30
2022/10/31,October,Oct-2022,2022,Monday,Q4,Q4_2022,45,10,2,31
2022/11/01,November,Nov-2022,2022,Tuesday,Q4,Q4_2022,45,11,3,01
2022/11/02,November,Nov-2022,2022,Wednesday,Q4,Q4_2022,45,11,4,02
2022/11/03,November,Nov-2022,2022,Thursday,Q4,Q4_2022,45,11,5,03
2022/11/04,November,Nov-2022,2022,Friday,Q4,Q4_2022,45,11,6,04
2022/11/05,November,Nov-2022,2022,Saturday,Q4,Q4_2022,45,11,7,05
2022/11/06,November,Nov-2022,2022,Sunday,Q4,Q4_2022,46,11,1,06
2022/11/07,November,Nov-2022,2022,Monday,Q4,Q4_2022,46,11,2,07
2022/11/08,November,Nov-2022,2022,Tuesday,Q4,Q4_2022,46,11,3,08
2022/11/09,November,Nov-2022,2022,Wednesday,Q4,Q4_2022,46,11,4,09
2022/11/10,November,Nov-2022,2022,Thursday,Q4,Q4_2022,46,11,5,10
2022/11/11,November,Nov-2022,2022,Friday,Q4,Q4_2022,46,11,6,11
2022/11/12,November,Nov-2022,2022,Saturday,Q4,Q4_2022,46,11,7,12
2022/11/13,November,Nov-2022,2022,Sunday,Q4,Q4_2022,47,11,1,13
2022/11/14,November,Nov-2022,2022,Monday,Q4,Q4_2022,47,11,2,14
2022/11/15,November,Nov-2022,2022,Tuesday,Q4,Q4_2022,47,11,3,15
2022/11/16,November,Nov-2022,2022,Wednesday,Q4,Q4_2022,47,11,4,16
2022/11/17,November,Nov-2022,2022,Thursday,Q4,Q4_2022,47,11,5,17
2022/11/18,November,Nov-2022,2022,Friday,Q4,Q4_2022,47,11,6,18
2022/11/19,November,Nov-2022,2022,Saturday,Q4,Q4_2022,47,11,7,19
2022/11/20,November,Nov-2022,2022,Sunday,Q4,Q4_2022,48,11,1,20
2022/11/21,November,Nov-2022,2022,Monday,Q4,Q4_2022,48,11,2,21
2022/11/22,November,Nov-2022,2022,Tuesday,Q4,Q4_2022,48,11,3,22
2022/11/23,November,Nov-2022,2022,Wednesday,Q4,Q4_2022,48,11,4,23
2022/11/24,November,Nov-2022,2022,Thursday,Q4,Q4_2022,48,11,5,24
2022/11/25,November,Nov-2022,2022,Friday,Q4,Q4_2022,48,11,6,25
2022/11/26,November,Nov-2022,2022,Saturday,Q4,Q4_2022,48,11,7,26
2022/11/27,November,Nov-2022,2022,Sunday,Q4,Q4_2022,49,11,1,27
2022/11/28,November,Nov-2022,2022,Monday,Q4,Q4_2022,49,11,2,28
2022/11/29,November,Nov-2022,2022,Tuesday,Q4,Q4_2022,49,11,3,29
2022/11/30,November,Nov-2022,2022,Wednesday,Q4,Q4_2022,49,11,4,30
2022/12/01,December,Dec-2022,2022,Thursday,Q4,Q4_2022,49,12,5,01
2022/12/02,December,Dec-2022,2022,Friday,Q4,Q4_2022,49,12,6,02
2022/12/03,December,Dec-2022,2022,Saturday,Q4,Q4_2022,49,12,7,03
2022/12/04,December,Dec-2022,2022,Sunday,Q4,Q4_2022,50,12,1,04
2022/12/05,December,Dec-2022,2022,Monday,Q4,Q4_2022,50,12,2,05
2022/12/06,December,Dec-2022,2022,Tuesday,Q4,Q4_2022,50,12,3,06
2022/12/07,December,Dec-2022,2022,Wednesday,Q4,Q4_2022,50,12,4,07
2022/12/08,December,Dec-2022,2022,Thursday,Q4,Q4_2022,50,12,5,08
2022/12/09,December,Dec-2022,2022,Friday,Q4,Q4_2022,50,12,6,09
2022/12/10,December,Dec-2022,2022,Saturday,Q4,Q4_2022,50,12,7,10
2022/12/11,December,Dec-2022,2022,Sunday,Q4,Q4_2022,51,12,1,11
2022/12/12,December,Dec-2022,2022,Monday,Q4,Q4_2022,51,12,2,12
2022/12/13,December,Dec-2022,2022,Tuesday,Q4,Q4_2022,51,12,3,13
2022/12/14,December,Dec-2022,2022,Wednesday,Q4,Q4_2022,51,12,4,14
2022/12/15,December,Dec-2022,2022,Thursday,Q4,Q4_2022,51,12,5,15
2022/12/16,December,Dec-2022,2022,Friday,Q4,Q4_2022,51,12,6,16
2022/12/17,December,Dec-2022,2022,Saturday,Q4,Q4_2022,51,12,7,17
2022/12/18,December,Dec-2022,2022,Sunday,Q4,Q4_2022,52,12,1,18
2022/12/19,December,Dec-2022,2022,Monday,Q4,Q4_2022,52,12,2,19
2022/12/20,December,Dec-2022,2022,Tuesday,Q4,Q4_2022,52,12,3,20
2022/12/21,December,Dec-2022,2022,Wednesday,Q4,Q4_2022,52,12,4,21
2022/12/22,December,Dec-2022,2022,Thursday,Q4,Q4_2022,52,12,5,22
2022/12/23,December,Dec-2022,2022,Friday,Q4,Q4_2022,52,12,6,23
2022/12/24,December,Dec-2022,2022,Saturday,Q4,Q4_2022,52,12,7,24
2022/12/25,December,Dec-2022,2022,Sunday,Q4,Q4_2022,53,12,1,25
2022/12/26,December,Dec-2022,2022,Monday,Q4,Q4_2022,53,12,2,26
2022/12/27,December,Dec-2022,2022,Tuesday,Q4,Q4_2022,53,12,3,27
2022/12/28,December,Dec-2022,2022,Wednesday,Q4,Q4_2022,53,12,4,28
2022/12/29,December,Dec-2022,2022,Thursday,Q4,Q4_2022,53,12,5,29
2022/12/30,December,Dec-2022,2022,Friday,Q4,Q4_2022,53,12,6,30
2022/12/31,December,Dec-2022,2022,Saturday,Q4,Q4_2022,53,12,7,31
